,avg_monthly_hrs,last_evaluation,n_projects,salary,satisfaction,status,tenure,age,gender,marital_status,dept_name
43,0.29118773946360155,0.7184519938425691,0.33333333333333337,2,0.6064147025160952,1,0.125,0.05714285714285716,0,1,10
44,0.9923371647509578,0.736991,0.9999999999999999,1,0.042437373273540815,1,0.25,0.7714285714285714,0,0,2
45,0.7279693486590038,0.906676,0.5,1,0.7265010704817878,1,0.375,0.08571428571428574,0,1,8
46,0.9846743295019156,0.830333,0.8333333333333334,0,0.028565800252848716,1,0.25,0.22857142857142854,0,0,8
47,0.3524904214559387,0.462141,0.16666666666666666,1,0.41177359122679963,1,0.125,0.08571428571428574,0,1,8
48,0.4214559386973179,0.7184519938425691,0.16666666666666666,0,0.3499375378668869,1,0.125,0.02857142857142858,0,1,1
49,0.3601532567049808,0.512455,0.16666666666666666,2,0.46272148222350196,1,0.125,0.08571428571428574,0,1,9
50,0.8467432950191569,0.915772,0.6666666666666666,2,0.8657157893771872,1,0.375,0.02857142857142858,0,1,1
51,0.8122605363984674,0.832946,0.8333333333333334,1,0.07898668002303474,1,0.25,0.5714285714285714,0,0,9
52,0.9655172413793103,0.737223,0.5,1,0.4417972926686374,1,0.375,0.08571428571428574,0,1,1
53,0.946360153256705,0.87755,0.9999999999999999,1,0.10081509125138448,1,0.25,0.3142857142857143,0,0,8
54,0.850574712643678,0.891916,0.6666666666666666,1,0.14518966570466374,1,0.25,0.05714285714285716,0,1,8
55,0.7471264367816092,0.787106,0.8333333333333334,1,0.07700947640981494,1,0.25,0.6857142857142857,0,0,5
56,0.30651340996168575,0.7184519938425691,0.16666666666666666,1,0.4244618630966718,1,0.125,0.0,0,1,8
57,0.9233716475095786,0.808025,0.8333333333333334,2,0.019937254516316415,1,0.25,0.34285714285714286,0,0,2
58,0.9233716475095786,0.770248,0.8333333333333334,2,0.05238276995183874,1,0.25,0.6857142857142857,0,0,1
59,0.7662835249042145,0.997662,0.5,1,0.7977501964702853,1,0.375,0.0,0,1,9
60,0.3908045977011494,0.506563,0.16666666666666666,2,0.3285945728365142,1,0.125,0.02857142857142858,0,1,1
61,0.6743295019157087,0.893351,0.5,2,0.806836165866757,1,0.375,0.02857142857142858,0,1,8
62,0.7816091954022988,1.0,0.6666666666666666,2,0.8468156812872785,1,0.375,0.02857142857142858,0,1,1
63,0.842911877394636,0.932009,0.8333333333333334,2,0.024225119528104633,1,0.25,0.7142857142857142,0,0,2
64,0.8620689655172413,0.944104,0.8333333333333334,1,0.12417380390640433,1,0.25,0.08571428571428574,0,1,1
65,0.4061302681992337,0.536342,0.16666666666666666,1,0.41245384094199067,1,0.125,0.3999999999999999,0,0,5
66,0.7892720306513409,0.917034,0.9999999999999999,1,0.11507012509927687,1,0.25,0.3142857142857143,1,0,9
67,0.3831417624521072,0.607982,0.8333333333333334,1,0.44958839162715736,1,0.25,0.2571428571428571,0,0,7
68,0.850574712643678,0.64205,0.33333333333333337,1,0.3944360781947569,1,0.25,0.0,0,1,8
69,0.8390804597701149,0.922942,0.8333333333333334,2,0.02602814587887431,1,0.25,0.0,1,1,1
72,0.9348659003831417,0.857715,0.8333333333333334,1,0.10584352214759733,1,0.25,0.5142857142857142,0,0,9
73,0.9961685823754789,0.908443,0.9999999999999999,1,0.06608902041540861,1,0.25,0.7428571428571429,0,0,1
74,0.7126436781609194,0.957642,0.6666666666666666,1,0.7142690763688125,1,0.375,0.0,0,1,3
75,0.4176245210727969,0.546333,0.16666666666666666,1,0.366093729035183,1,0.125,0.05714285714285716,0,1,3
76,0.8582375478927202,0.734583,0.33333333333333337,1,0.5007279609509578,1,0.5,0.0,0,1,9
77,0.8735632183908044,0.9496,0.16666666666666666,2,0.7116616260822534,1,0.125,0.17142857142857137,1,1,3
78,0.9233716475095786,0.859528,0.9999999999999999,1,0.09151348373692735,1,0.25,0.4571428571428571,0,0,8
79,0.8352490421455938,0.801303,0.6666666666666666,2,0.8530775205491669,1,0.375,0.08571428571428574,0,1,9
80,0.7662835249042145,0.997918,0.5,2,0.8038370250856929,1,0.5,0.05714285714285716,0,1,9
81,0.29885057471264365,0.568392,0.16666666666666666,1,0.43282383011633213,1,0.125,0.02857142857142858,0,1,3
82,0.7509578544061302,0.904587,0.5,1,0.7126064752272431,1,0.5,0.02857142857142858,0,1,8
83,0.5708812260536398,0.571508,0.6666666666666666,1,0.6222270188103111,1,0.375,0.08571428571428574,0,1,0
84,0.425287356321839,0.420976,0.16666666666666666,1,0.3499219119163083,1,0.125,0.05714285714285716,0,1,8
85,0.31417624521072796,0.465087,0.16666666666666666,1,0.4431463330685951,1,0.125,0.02857142857142858,0,1,2
86,0.3869731800766283,0.601995,0.16666666666666666,1,0.4195167706035451,1,0.125,0.08571428571428574,0,1,7
87,0.371647509578544,0.484583,0.16666666666666666,1,0.4490133566458626,1,0.125,0.05714285714285716,0,1,9
88,0.7854406130268199,0.85053,0.8333333333333334,1,0.0468729556047993,1,0.375,0.5428571428571429,0,0,9
89,0.3946360153256704,0.506971,0.16666666666666666,2,0.36190597428010207,1,0.125,0.0,0,1,5
90,0.3908045977011494,0.438951,0.16666666666666666,1,0.36352690622012845,1,0.125,0.0,0,1,7
91,0.32950191570881215,0.540937,0.16666666666666666,1,0.2842231235733507,1,0.375,0.0,0,1,8
92,0.7164750957854406,0.896563,0.6666666666666666,1,0.7554549151740065,1,0.5,0.08571428571428574,0,1,7
93,0.4176245210727969,0.7184519938425691,0.16666666666666666,1,0.31072994440495133,1,0.125,0.05714285714285716,0,1,9
94,0.367816091954023,0.502312,0.16666666666666666,1,0.38037793132415554,1,0.125,0.7714285714285714,1,0,8
95,0.425287356321839,0.508932,0.16666666666666666,1,0.3825238952036249,1,0.125,0.02857142857142858,0,1,8
96,0.8812260536398466,0.79986,0.8333333333333334,1,0.06094454079289824,1,0.25,0.9142857142857141,0,0,8
97,0.8620689655172413,0.878575,0.6666666666666666,2,0.7823305084392636,1,0.5,0.17142857142857137,1,1,9
98,0.946360153256705,0.677557,0.16666666666666666,2,0.44566731976195223,1,0.375,0.08571428571428574,0,1,8
99,0.8045977011494252,0.848992,0.8333333333333334,2,0.14395104868879527,1,0.375,0.8571428571428572,1,0,9
100,0.4406130268199233,0.714642,0.5,1,0.5046198643750829,1,0.0,0.17142857142857137,1,1,8
101,0.7816091954022988,0.83395,0.8333333333333334,2,0.10975209325233952,1,0.25,0.6285714285714286,1,0,5
102,0.9501915708812259,0.878721,0.8333333333333334,0,0.06748910558725657,1,0.375,0.02857142857142858,1,1,8
103,0.3908045977011494,0.7184519938425691,0.16666666666666666,1,0.3973383380822334,1,0.125,0.02857142857142858,0,1,8
104,0.31034482758620685,0.548987,0.16666666666666666,2,0.3980321302879259,1,0.125,0.02857142857142858,0,1,9
105,0.8007662835249041,0.959213,0.5,2,0.9426517196462786,1,0.375,0.17142857142857137,1,1,1
106,0.34865900383141757,0.521566,0.16666666666666666,1,0.43855334532850754,1,0.125,0.7142857142857142,1,0,9
107,0.8888888888888888,0.99766,0.8333333333333334,2,0.06988716813606162,1,0.25,0.2571428571428571,0,0,4
108,0.4099616858237547,0.528929,0.16666666666666666,0,0.2842564589345852,1,0.125,0.05714285714285716,0,1,2
109,0.3984674329501915,0.7184519938425691,0.16666666666666666,1,0.3293675365251386,1,0.125,0.08571428571428574,0,1,2
110,0.6666666666666666,0.837597,0.6666666666666666,1,0.7275261328397479,1,0.375,0.02857142857142858,0,1,8
111,0.3754789272030651,0.452001,0.16666666666666666,1,0.3176564074314521,1,0.125,0.8285714285714285,1,0,9
112,0.3793103448275862,0.533172,0.16666666666666666,1,0.33477203196527794,1,0.125,0.02857142857142858,1,1,8
113,0.7547892720306513,0.944761,0.5,1,0.925175656519105,1,0.375,0.0,0,1,8
114,1.0,0.524456,0.6666666666666666,2,0.3900545616525006,1,0.125,0.05714285714285716,0,1,7
115,0.33716475095785436,0.499013,0.16666666666666666,2,0.4836362962080194,1,0.125,0.02857142857142858,0,1,1
116,0.9731800766283525,0.866422,0.6666666666666666,2,0.02180122207434286,1,0.375,0.0,0,1,2
117,0.3908045977011494,0.522235,0.16666666666666666,1,0.3969237295268796,1,0.125,0.08571428571428574,0,1,4
118,0.3869731800766283,0.531091,0.16666666666666666,1,0.4057794765848256,1,0.125,0.05714285714285716,0,1,9
119,0.7279693486590038,0.82423,0.5,1,0.7667212255412206,1,0.5,0.08571428571428574,0,1,3
120,0.5862068965517241,0.7184519938425691,0.33333333333333337,2,0.4015292180274301,1,0.125,0.02857142857142858,0,1,8
121,0.8812260536398466,0.807814,0.8333333333333334,1,0.090498838679353,1,0.25,0.6857142857142857,0,0,8
122,0.29885057471264365,0.516111,0.16666666666666666,1,0.33054052454857674,1,0.125,0.0,0,1,3
123,0.33333333333333326,0.48096,0.16666666666666666,2,0.37684438303330126,1,0.125,0.05714285714285716,0,1,8
124,0.8620689655172413,0.574151,0.16666666666666666,1,0.7213424233307526,1,0.25,0.0,1,1,8
125,0.4099616858237547,0.498253,0.16666666666666666,1,0.43082370844226364,1,0.125,0.05714285714285716,0,1,8
126,0.8122605363984674,0.878444,0.8333333333333334,2,0.06424619997716528,1,0.25,0.2857142857142857,0,0,3
127,0.33333333333333326,0.53546,0.16666666666666666,1,0.4664790024726504,1,0.125,0.0,0,1,8
128,0.9118773946360152,0.918562,0.8333333333333334,1,0.1063133423949957,1,0.25,0.48571428571428577,0,0,1
129,0.6475095785440612,0.85036,0.5,1,0.8155700305101894,1,0.375,0.48571428571428577,1,0,3
130,0.47126436781609193,0.7184519938425691,0.6666666666666666,1,0.2982416847024861,1,0.0,0.08571428571428574,0,1,8
131,0.9808429118773945,0.881748,0.9999999999999999,2,0.10313189885718048,1,0.25,0.4285714285714286,0,0,1
132,0.9272030651340994,0.819279,0.8333333333333334,1,0.06431182896959566,1,0.25,0.7142857142857142,0,0,8
134,0.7432950191570881,0.923938,0.8333333333333334,0,0.11949331084307631,1,0.25,0.3142857142857143,0,0,7
135,0.793103448275862,0.962934,0.8333333333333334,1,0.04146012632435141,1,0.25,0.22857142857142854,0,0,9
136,0.6858237547892719,0.968112,0.6666666666666666,1,0.7460366338952288,1,0.375,0.02857142857142858,0,1,9
137,0.896551724137931,0.789851,0.9999999999999999,1,0.09163015750124799,1,0.375,0.34285714285714286,1,0,1
138,0.739463601532567,0.846659,0.6666666666666666,2,0.7626116005390328,1,0.375,0.19999999999999996,1,1,9
139,0.7509578544061302,0.885296,0.6666666666666666,1,0.80963112756026,1,0.375,0.02857142857142858,0,1,1
140,0.8084291187739463,0.876539,0.6666666666666666,2,0.86697315753375,1,0.375,0.08571428571428574,0,1,3
141,0.5478927203065134,0.551225,0.9999999999999999,1,0.17764163986642523,1,0.125,0.6857142857142857,0,0,8
142,0.4176245210727969,0.547159,0.16666666666666666,1,0.3320145725531637,1,0.125,0.8285714285714285,1,0,9
143,0.9846743295019156,0.893635,0.8333333333333334,1,0.1320992860399008,1,0.25,0.1428571428571428,1,1,1
144,0.4022988505747126,0.889985,0.33333333333333337,2,0.3760797531849855,1,0.25,0.02857142857142858,0,1,1
145,0.954022988505747,0.888568,0.8333333333333334,1,0.10883120389823715,1,0.25,0.6857142857142857,1,0,8
146,0.904214559386973,0.931751,0.9999999999999999,1,0.03514765898258812,1,0.25,0.5428571428571429,0,0,3
147,0.8084291187739463,0.895906,0.6666666666666666,1,0.8624374649457843,1,0.375,0.02857142857142858,0,1,9
148,0.4214559386973179,0.7184519938425691,0.16666666666666666,1,0.296590542591341,1,0.125,0.11428571428571432,1,1,7
149,0.4099616858237547,0.419956,0.16666666666666666,1,0.3608465348308689,1,0.125,0.08571428571428574,0,1,8
150,0.3754789272030651,0.582465,0.16666666666666666,1,0.4190209071051823,1,0.125,0.02857142857142858,0,1,9
151,0.7586206896551724,0.876086,0.6666666666666666,1,0.8317189295682155,1,0.375,0.02857142857142858,0,1,1
152,0.7547892720306513,0.855755,0.6666666666666666,2,0.8234611355524128,1,0.375,0.11428571428571432,1,1,8
153,0.6398467432950191,1.0,0.5,1,0.7432948004336931,1,0.5,0.05714285714285716,0,1,1
155,0.7586206896551724,0.942873,0.9999999999999999,2,0.1087468237651124,1,0.25,0.8285714285714285,0,0,8
156,0.8850574712643677,0.630177,0.16666666666666666,1,0.2989656870792973,1,0.25,0.05714285714285716,0,1,1
157,0.8275862068965516,0.792833,0.5,1,0.9167053495754326,1,0.5,0.08571428571428574,0,1,8
158,0.30268199233716475,0.498708,0.16666666666666666,2,0.3995718072849432,1,0.125,0.05714285714285716,0,1,8
159,0.7892720306513409,0.894924,0.9999999999999999,2,0.14083315068333324,1,0.25,0.2571428571428571,0,0,9
160,0.8199233716475094,1.0,0.5,2,0.8224954518066516,1,0.5,0.0,0,1,1
161,0.7892720306513409,0.930584,0.9999999999999999,2,0.042252570364697206,1,0.25,0.5142857142857142,0,0,9
162,0.31800766283524895,0.477055,0.16666666666666666,2,0.47473367129833743,1,0.125,0.08571428571428574,0,1,8
163,0.33333333333333326,0.529917,0.16666666666666666,1,0.351305329407539,1,0.125,0.02857142857142858,0,1,1
164,0.3524904214559387,0.462154,0.16666666666666666,1,0.4440557633922731,1,0.125,0.05714285714285716,0,1,8
165,0.31417624521072796,0.485783,0.16666666666666666,1,0.32202229802312976,1,0.125,0.02857142857142858,0,1,8
166,0.946360153256705,0.885543,0.9999999999999999,2,0.05459873808990047,1,0.25,0.17142857142857137,0,0,1
167,0.33716475095785436,0.7184519938425691,0.16666666666666666,1,0.3941996054759998,1,0.125,0.0,0,1,8
168,0.8007662835249041,0.967462,0.16666666666666666,1,0.6534393342261655,1,0.375,0.0,0,1,8
169,0.4214559386973179,0.544412,0.16666666666666666,2,0.3986342502502236,1,0.125,0.02857142857142858,0,1,8
170,0.30651340996168575,0.558944,0.16666666666666666,2,0.4473111697628273,1,0.125,0.05714285714285716,0,1,1
171,0.8697318007662835,0.752432,0.6666666666666666,1,0.07827205321657069,1,0.25,0.0,0,1,9
172,0.34482758620689646,0.585351,0.16666666666666666,1,0.45316985949978633,1,0.125,0.08571428571428574,0,1,8
173,0.35632183908045967,0.7184519938425691,0.16666666666666666,1,0.42477542383828354,1,0.125,0.08571428571428574,0,1,8
174,0.31034482758620685,0.484567,0.16666666666666666,1,0.43256443933672634,1,0.125,0.02857142857142858,0,1,8
175,0.904214559386973,0.901575,0.8333333333333334,1,0.09544809809263398,1,0.25,0.6857142857142857,0,0,1
176,0.904214559386973,0.754973,0.8333333333333334,2,0.05245808703362788,1,0.25,0.8,0,0,2
177,0.9961685823754789,0.876306,0.8333333333333334,2,0.06425765900758963,1,0.25,0.3999999999999999,0,0,8
178,0.8199233716475094,0.887814,0.5,1,0.7640387706918839,1,0.375,0.0,0,1,9
179,0.8697318007662835,0.902899,0.8333333333333334,1,0.05842178315847549,1,0.25,0.3142857142857143,0,0,8
180,0.904214559386973,0.797767,0.9999999999999999,2,0.08948523535181722,1,0.25,0.5714285714285714,1,0,3
181,0.4061302681992337,0.525671,0.16666666666666666,1,0.35526077836401715,1,0.125,0.02857142857142858,0,1,3
182,0.9578544061302681,0.819308,0.8333333333333334,1,0.09273022442198568,1,0.25,0.3999999999999999,0,0,8
183,0.4176245210727969,0.543576,0.16666666666666666,1,0.3255006346219395,1,0.125,0.02857142857142858,0,1,9
184,0.8467432950191569,0.855482,0.5,1,0.8800937473696318,1,0.375,0.05714285714285716,0,1,8
185,0.8773946360153255,0.949239,0.8333333333333334,1,0.05603570050511407,1,0.25,0.8,0,0,5
187,0.89272030651341,0.676745,0.16666666666666666,1,0.3292946154224382,1,0.375,0.08571428571428574,0,1,5
188,0.7586206896551724,0.516293,0.16666666666666666,2,0.020557188062273794,1,0.25,0.48571428571428577,1,0,8
189,0.4176245210727969,0.554521,0.16666666666666666,1,0.3387972768343408,1,0.125,0.4571428571428571,1,0,8
190,0.35632183908045967,0.7184519938425691,0.16666666666666666,2,0.46252355351617225,1,0.125,0.0,0,1,9
191,0.3908045977011494,0.458269,0.16666666666666666,2,0.3562025023188911,1,0.125,0.02857142857142858,0,1,0
192,0.7586206896551724,0.84342,0.5,1,0.8053235738507427,1,0.5,0.0,0,1,1
193,0.7892720306513409,0.86191,0.8333333333333334,1,0.09979211235350151,1,0.25,0.5142857142857142,1,0,8
194,0.7356321839080459,0.972069,0.6666666666666666,2,0.7777823150908348,1,0.375,0.08571428571428574,0,1,8
195,0.3601532567049808,0.561972,0.16666666666666666,1,0.391569237128592,1,0.125,0.05714285714285716,0,1,8
196,0.9233716475095786,0.896066,0.9999999999999999,1,0.06363157925440464,1,0.25,0.6285714285714286,0,0,8
197,0.9233716475095786,0.755191,0.9999999999999999,1,0.04251154445228751,1,0.25,0.5999999999999999,0,0,4
198,0.8352490421455938,0.828781,0.6666666666666666,1,0.781045013571659,1,0.375,0.08571428571428574,0,1,9
199,0.4099616858237547,0.414742,0.16666666666666666,1,0.33466473377130446,1,0.125,0.02857142857142858,0,1,8
200,0.4214559386973179,0.7184519938425691,0.16666666666666666,1,0.3806164875029898,1,0.125,0.02857142857142858,0,1,8
201,0.425287356321839,0.600898,0.16666666666666666,2,0.38320206145873875,1,0.125,0.05714285714285716,0,1,1
202,0.7011494252873562,0.960754,0.5,1,0.8798041464189073,1,0.375,0.0,0,1,8
203,0.3524904214559387,0.503339,0.16666666666666666,1,0.48067153251822825,1,0.125,0.0,0,1,8
204,0.34482758620689646,0.533964,0.16666666666666666,1,0.3597141742789354,1,0.125,0.5999999999999999,1,0,5
205,0.425287356321839,0.480823,0.16666666666666666,1,0.37332333550290975,1,0.125,0.02857142857142858,0,1,8
206,0.8007662835249041,0.950414,0.16666666666666666,1,0.6375623267082082,1,0.375,0.02857142857142858,0,1,8
207,0.8390804597701149,0.953886,0.8333333333333334,1,0.1343879669346552,1,0.25,0.5428571428571429,0,0,9
208,0.32567049808429116,0.526204,0.16666666666666666,1,0.3634946125889325,1,0.125,0.0,1,1,9
209,0.3793103448275862,0.7184519938425691,0.16666666666666666,1,0.40634201080565735,1,0.125,0.05714285714285716,0,1,8
210,0.33333333333333326,0.786735,0.6666666666666666,1,0.049809592583548834,1,0.0,0.0,0,1,1
211,0.33716475095785436,0.543217,0.16666666666666666,2,0.41878755957654096,1,0.125,0.05714285714285716,0,1,3
213,0.4137931034482758,0.503556,0.16666666666666666,1,0.30026680789748045,1,0.125,0.0,0,1,8
214,0.8850574712643677,0.839185,0.8333333333333334,1,0.031426807630797554,1,0.25,0.6857142857142857,0,0,1
215,0.8237547892720305,0.96353,0.6666666666666666,2,0.7323066319867793,1,0.375,0.08571428571428574,0,1,1
216,0.33716475095785436,0.526296,0.16666666666666666,2,0.43279570340529055,1,0.125,0.02857142857142858,0,1,2
217,0.3831417624521072,0.515149,0.16666666666666666,0,0.39691122876641666,1,0.125,0.8857142857142857,1,0,7
218,0.9272030651340994,0.876973,0.8333333333333334,1,0.02790815607949483,1,0.25,0.5428571428571429,0,0,7
219,0.7854406130268199,0.547034,0.5,1,0.4847832409804931,1,0.25,0.05714285714285716,0,1,8
220,0.4176245210727969,0.512585,0.16666666666666666,1,0.3448028505067392,1,0.125,0.08571428571428574,0,1,8
221,0.34099616858237547,0.520361,0.16666666666666666,2,0.3790538924451238,1,0.125,0.08571428571428574,0,1,5
222,0.3984674329501915,0.536117,0.16666666666666666,1,0.340241114667809,1,0.125,0.5999999999999999,0,0,9
223,0.8773946360153255,0.815264,0.8333333333333334,0,0.0408727989286015,1,0.25,0.5428571428571429,0,0,1
224,0.4214559386973179,0.597303,0.16666666666666666,2,0.39317871003819405,1,0.125,0.02857142857142858,0,1,8
225,0.4022988505747126,0.607358,0.16666666666666666,1,0.3928516068060808,1,0.125,0.02857142857142858,0,1,8
227,0.4099616858237547,0.454041,0.16666666666666666,2,0.37511302770918564,1,0.125,0.0,0,1,4
228,0.8850574712643677,0.957407,0.8333333333333334,1,0.12330812624434655,1,0.25,0.4285714285714286,1,0,9
229,0.7662835249042145,0.697713,0.33333333333333337,2,0.7726434608105327,1,0.375,0.8,1,0,5
230,0.6704980842911876,0.469179,0.9999999999999999,2,0.1647304377682976,1,0.375,0.48571428571428577,0,0,2
231,0.425287356321839,0.426595,0.16666666666666666,2,0.34746030383515,1,0.125,0.05714285714285716,0,1,5
232,0.8582375478927202,0.850542,0.5,1,0.8033036593059412,1,0.375,0.05714285714285716,0,1,4
233,0.3601532567049808,0.562405,0.16666666666666666,2,0.396343485895392,1,0.125,0.08571428571428574,0,1,1
234,0.954022988505747,0.965138,0.8333333333333334,1,0.056907420201395595,1,0.25,0.11428571428571432,1,1,8
235,0.7279693486590038,1.0,0.6666666666666666,1,0.8365181798559413,1,0.5,0.05714285714285716,0,1,5
236,0.7739463601532566,0.944582,0.5,2,0.8221943918255028,1,0.375,0.08571428571428574,0,1,5
237,0.425287356321839,0.492099,0.16666666666666666,1,0.3369252879550173,1,0.125,0.17142857142857137,0,0,8
238,0.34865900383141757,0.536804,0.16666666666666666,2,0.35060320336153783,1,0.125,0.05714285714285716,0,1,1
240,0.35632183908045967,0.538917,0.16666666666666666,1,0.32901855696221527,1,0.125,0.02857142857142858,0,1,8
241,0.8084291187739463,0.513827,0.5,2,0.5711384942584008,1,0.125,0.0,0,1,8
242,0.9233716475095786,0.76584,0.8333333333333334,2,0.04446249646853517,1,0.375,0.2571428571428571,0,0,1
243,0.7509578544061302,0.835256,0.6666666666666666,1,0.8226954639740586,1,0.375,0.08571428571428574,0,1,8
244,0.28735632183908044,0.7184519938425691,0.33333333333333337,1,0.6064147025160952,1,0.125,0.08571428571428574,0,1,10
245,0.9195402298850575,0.852163,0.9999999999999999,1,0.03151639641411519,1,0.25,0.8285714285714285,0,0,8
246,0.7969348659003831,1.0,0.6666666666666666,2,0.8817230131499668,1,0.375,0.0,0,1,2
247,0.7049808429118773,1.0,0.5,1,0.7029413039293224,1,0.375,0.08571428571428574,0,1,3
248,0.842911877394636,0.797653,0.8333333333333334,1,0.03285262353459836,1,0.25,0.1428571428571428,0,0,3
250,0.268199233716475,0.7184519938425691,0.16666666666666666,2,0.6064147025160952,1,0.125,0.0,0,1,10
251,0.7624521072796934,1.0,0.6666666666666666,2,0.8299198617915924,1,0.375,0.05714285714285716,0,1,7
252,0.8122605363984674,0.828202,0.8333333333333334,2,0.11785987814258701,1,0.25,0.11428571428571432,0,0,2
253,0.6475095785440612,0.971004,0.5,1,0.7405571338923118,1,0.375,0.0,0,1,8
254,0.47126436781609193,0.7184519938425691,0.6666666666666666,1,0.357743221045947,1,0.0,0.7142857142857142,1,0,8
255,0.8467432950191569,0.822992,0.6666666666666666,2,0.7683859101428672,1,0.375,0.02857142857142858,0,1,9
256,0.7969348659003831,0.797304,0.8333333333333334,1,0.0780137041670035,1,0.25,0.8,0,0,9
257,0.30268199233716475,0.517344,0.16666666666666666,1,0.36522492618300945,1,0.125,0.02857142857142858,0,1,8
258,0.3908045977011494,0.545662,0.16666666666666666,1,0.3550701417669575,1,0.125,0.5999999999999999,1,0,3
259,0.367816091954023,0.538776,0.16666666666666666,1,0.3090100481112601,1,0.125,0.02857142857142858,0,1,3
260,0.32950191570881215,0.527794,0.16666666666666666,1,0.31419994716345245,1,0.125,0.05714285714285716,0,1,3
261,0.9770114942528734,0.82532,0.8333333333333334,1,0.07896792888234035,1,0.25,0.2571428571428571,0,0,1
262,0.33333333333333326,0.546984,0.16666666666666666,1,0.2897182495268462,1,0.125,0.08571428571428574,0,1,3
263,0.31800766283524895,0.520296,0.16666666666666666,2,0.3484301545010655,1,0.125,0.08571428571428574,0,1,1
